Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
31.44,0,0,6,Jamaica,0,53,72,53,2799,DEN,0,880,2014,2799
69.39,2.410047522,0.351,5,Latin Caribbean,62,53,3052,-,25472,  ,426,17676,2014,25472
414.81,0.654761905,0.119,6,Martinique,2,53,710,48,405,"DEN 1,2,4",11,1680,2014,405
100.92,6.937563529,0.031,2,Mexico,39,53,32100,53,123799,"DEN 1,2,3,4",8668,124943,2014,123799
340,0,0,6,Montserrat,0,53,1,53,5,DEN 2,0,17,2014,5
574.24,0,0,2,Nicaragua,0,53,1930,53,6169,"DEN 1,2,3,4",0,35425,2014,6169
194.15,0.259036145,0.018,6,Non-Latin Caribbean,3,53,5115,-,8550,  ,43,16600,2014,19236
0.21,0,0,1,North America,0,53,668,-,322583,  ,0,668,2014,322583
140.52,0.36251586,0.163,2,Panama,9,53,3145,53,3926,"DEN 1,2,3",20,5517,2014,3926
144.75,0.049930098,0.05,4,Paraguay,5,53,2601,53,6918,"DEN 1,2,4",5,10014,2014,6918
61.89,0.498870976,0.163,3,Peru,31,53,11623,53,30769,"DEN 1,2,3,4",95,19043,2014,30769
241.04,0.022522523,0,5,Puerto Rico,0,53,530,53,3684,"DEN 1,2,4",2,8880,2014,3684
160,0,0,6,Saint Barthelemy,0,53,56,48,35,DEN,0,56,2014,35
144.23,0,0,6,Saint Kitts and Nevis,0,53,9,53,52,DEN,0,75,2014,52
102.45,0,0,6,Saint Lucia,0,53,90,53,163,DEN 4,0,167,2014,163
"1,010.00",0.247524752,0,6,Saint Martin,0,53,404,48,40,DEN,1,404,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,53,10,53,103,DEN,0,117,2014,103
221.67,0.115122139,0.069,4,Southern Cone,415,53,223660,-,271947,  ,694,602838,2014,271947
36.21,6.598984772,0,6,Suriname,0,53,13,53,544,DEN 2,13,197,2014,544
127.11,39.85240783,0.058,7,The Americas,689,53,364469,-,935610,  ,473934,1189223,2014,946296
383.71,0,0,6,Trinidad and Tobago,0,53,258,53,1344,"DEN 1,4",0,5157,2014,1344
514.29,0,0,6,Turks and Caicos Islands,0,53,252,53,49,DEN 1,0,252,2014,49
0.21,0,0,1,United States of America,0,53,668,53,322583,DEN,0,668,2014,322583
0,,,4,Uruguay,0,53,0,53,3419,  ,0,0,2014,3419
283.72,0.252487747,0,3,Venezuela,0,53,70,53,30851,"DEN 1,2,3,4",221,87529,2014,30851
724.24,0,0,6,Virgin Islands (UK),0,53,69,53,33,DEN,0,239,2014,33
18.27,0,0,6,Virgin Islands (US),0,53,19,53,104,DEN,0,19,2014,104
