Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
97.55,0,0,6,Saint Lucia,0,47,69,47,163,DEN 4,0,159,2014,163
"1,010.00",0.247524752,0,6,Saint Martin,0,47,404,47,40,DEN,1,404,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,47,8,47,103,DEN,0,117,2014,103
3.49,0,0,6,Suriname,0,47,4,44,544,DEN 2,0,19,2014,544
9.52,0,0,6,Trinidad and Tobago,0,47,16,44,1344,"DEN 1,4",0,128,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,47,48,32,49,DEN 1,0,48,2014,49
0.19,0,0,1,United States of America,0,47,621,47,322583,DEN,0,621,2014,322583
0,,,4,Uruguay,0,47,0,47,3419,  ,0,0,2014,3419
243.17,0.249266862,0,3,Venezuela,0,47,70,44,30851,"DEN 1,2,3,4",187,75020,2014,30851
"1,343.24",,,2,Belize,,47,382,47,340,DEN,,4567,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,47,,-,225,  ,,,2014,225
,,,6,Haiti,,47,,-,10461,  ,,,2014,10461
,,,5,Cuba,,47,,-,11259,  ,,,2014,11259
0.19,0,0,1,North America,0,47,621,-,322583,  ,0,621,2014,322583
96.13,2.656810364,0.373,5,Latin Caribbean,51,47,466,-,14213,  ,363,13663,2014,25472
106.94,0.317182544,0.022,6,Non-Latin Caribbean,2,47,4048,-,8550,  ,29,9143,2014,19236
215.18,0.117913445,0.07,4,Southern Cone,412,47,222141,-,271947,  ,690,585175,2014,271947
158.6,137.8256152,0.023,2,Central America Ithsmus and Mexico,62,47,48765,-,169677,  ,370897,269106,2014,169677
166.1,1.393563315,0.05,3,Andean Subregion,115,47,69443,-,137381,  ,3180,228192,2014,137381
119.64,33.9234108,0.058,7,The Americas,642,47,345484,-,924351,  ,375159,1105900,2014,946296
