Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
140,0,0,6,Montserrat,0,52,0,32,5,DEN,0,7,2014,5
131.08,0,0,6,Curaçao,0,52,20,36,148,DEN,0,194,2014,148
360.36,0,0,6,Aruba,0,52,34,48,111,DEN 1,0,400,2014,111
,,,6,"Bonaire, Saint Eustatius and Saba",,52,,-,225,  ,,,2014,225
569.35,0,0,2,Nicaragua,0,52,1918,52,6169,"DEN 1,2,3,4",0,35123,2014,6169
135,0.377358491,0.17,2,Panama,9,52,2908,52,3926,"DEN 1,2,3",20,5300,2014,3926
144.75,0.049930098,0.05,4,Paraguay,5,52,2601,52,6918,"DEN 1,2,4",5,10014,2014,6918
61.27,0.503898584,0.164,3,Peru,31,52,11548,52,30769,"DEN 1,2,3,4",95,18853,2014,30769
235.18,0.023084026,0,5,Puerto Rico,0,52,473,52,3684,"DEN 1,2,4",2,8664,2014,3684
160,0,0,6,Saint Barthelemy,0,52,56,48,35,DEN,0,56,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,52,6,32,52,DEN,0,62,2014,52
531.25,0,0,6,Anguilla,0,52,8,52,16,"DEN 1,4",0,85,2014,16
101.23,0,0,6,Saint Lucia,0,52,88,48,163,DEN 4,0,165,2014,163
"1,010.00",0.247524752,0,6,Saint Martin,0,52,404,48,40,DEN,1,404,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,52,8,52,103,DEN,0,117,2014,103
3.49,0,0,6,Suriname,0,52,4,44,544,DEN 2,0,19,2014,544
9.52,0,0,6,Trinidad and Tobago,0,52,16,44,1344,"DEN 1,4",0,128,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,52,48,32,49,DEN 1,0,48,2014,49
0.21,0,0,1,United States of America,0,52,668,52,322583,DEN,0,668,2014,322583
18.27,0,0,6,Virgin Islands (US),0,52,19,52,104,DEN,0,19,2014,104
0,,,4,Uruguay,0,52,0,52,3419,  ,0,0,2014,3419
243.17,0.249266862,0,3,Venezuela,0,52,70,44,30851,"DEN 1,2,3,4",187,75020,2014,30851
0.21,0,0,1,North America,0,52,668,-,322583,  ,0,668,2014,322583
104.84,2.832024696,0.403,5,Latin Caribbean,60,52,473,-,14213,  ,422,14901,2014,25472
118.13,0.287128713,0.02,6,Non-Latin Caribbean,2,52,4452,-,8550,  ,29,10100,2014,19236
221.59,0.114836093,0.069,4,Southern Cone,414,52,223653,-,271947,  ,692,602598,2014,271947
173.17,153.8662855,0.025,2,Central America Ithsmus and Mexico,72,52,53360,-,169677,  ,452113,293835,2014,169677
174.87,1.443140193,0.054,3,Andean Subregion,130,52,75064,-,137381,  ,3467,240240,2014,137381
125.75,39.29334051,0.058,7,The Americas,678,52,357670,-,924351,  ,456723,1162342,2014,946296
